,amount_donated,control_number,months_since_origin,donor_age,in_house,urbanicity,ses,cluster_code,home_owner,donor_gender,income_group,published_phone,overlay_source,mor_hit_rate,wealth_rating,median_home_value,median_household_income,pct_owner_occupied,per_capita_income,pct_attribute1,pct_attribute2,pct_attribute3,pct_attribute4,pep_star,recent_star_status,recency_status_96nk,frequency_status_97nk,recent_response_prop,recent_avg_gift_amt,recent_card_response_prop,recent_avg_card_gift_amt,recent_response_count,recent_card_response_count,months_since_last_prom_resp,lifetime_card_prom,lifetime_prom,lifetime_gift_amount,lifetime_gift_count,lifetime_avg_gift_amt,lifetime_gift_range,lifetime_max_gift_amt,lifetime_min_gift_amt,last_gift_amt,card_prom_12,number_prom_12,months_since_last_gift,months_since_first_gift,file_avg_gift,file_card_gift
14778,0.0,148025,101,60.0,0,S,1,13,H,F,7.0,0,B,18,9.0,3757,660,94,30293,0,18,37,33,1,1,S,3,0.15,13.33,0.222,14.0,3,2,18.0,26,67,173.0,16,10.81,14.0,17.0,3.0,14.0,6,13,18,93,10.81,10
14779,0.0,148029,113,59.0,0,S,1,13,H,F,7.0,0,B,5,9.0,4727,813,95,36531,0,35,13,35,1,6,A,1,0.111,10.0,0.111,10.0,2,1,26.0,27,62,92.0,16,5.75,7.0,10.0,3.0,10.0,4,9,26,101,5.75,8
14780,10.0,148030,125,60.0,0,U,2,04,U,F,5.0,0,M,0,8.0,1875,226,15,23383,0,32,27,61,0,0,A,1,0.1,13.5,0.0,0.0,2,0,18.0,30,66,73.0,12,6.08,19.0,20.0,1.0,20.0,5,12,18,121,6.08,5
14781,0.0,148032,137,78.0,0,S,1,13,H,M,6.0,0,B,10,9.0,4461,683,86,30827,0,31,21,28,1,11,A,1,0.053,10.0,0.0,0.0,1,0,18.0,32,73,136.5,14,9.75,10.0,15.0,5.0,10.0,5,12,18,130,9.75,9
14782,0.0,148049,137,65.0,0,U,1,03,U,F,5.0,0,M,0,9.0,3729,512,50,28310,0,50,14,40,0,0,A,2,0.105,35.0,0.1,35.0,2,1,17.0,32,73,250.0,10,25.0,25.0,35.0,10.0,35.0,6,13,17,125,25.0,6
14783,0.0,148051,17,73.0,0,S,1,13,H,F,3.0,0,B,3,5.0,4466,811,94,31297,0,32,19,34,0,0,F,1,0.2,10.0,0.5,10.0,1,1,7.0,6,15,30.0,2,15.0,10.0,20.0,10.0,10.0,4,10,7,18,15.0,2
14784,0.0,148061,65,56.0,0,S,1,11,U,F,5.0,0,M,0,9.0,1417,353,81,14814,0,32,19,45,0,0,A,1,0.055999999999999994,25.0,0.0,0.0,1,0,19.0,18,44,75.0,3,25.0,0.0,25.0,25.0,25.0,6,13,19,56,25.0,2
14785,0.0,148079,17,60.0,0,S,1,14,U,U,5.0,0,M,0,5.0,3801,759,92,28586,0,30,22,25,0,0,F,1,0.2,25.0,0.5,25.0,1,1,17.0,6,14,25.0,1,25.0,0.0,25.0,25.0,25.0,5,11,17,17,25.0,1
14786,0.0,148085,29,38.0,0,S,1,11,U,M,2.0,1,B,0,5.0,2456,358,42,20601,0,34,24,39,1,0,A,3,0.25,9.67,0.2,11.0,3,1,15.0,9,22,35.0,4,8.75,8.0,13.0,5.0,13.0,5,11,15,28,8.75,1
14787,0.0,148091,41,47.0,0,S,1,14,H,F,6.0,0,P,0,5.0,3964,764,93,28615,0,32,40,34,0,0,L,1,0.105,22.5,0.222,22.5,2,2,15.0,14,33,65.0,3,21.67,5.0,25.0,20.0,25.0,5,12,15,41,21.67,3
14788,0.0,148092,41,84.0,0,S,1,13,H,M,7.0,1,B,9,5.0,3266,543,93,22795,0,27,11,42,1,0,A,1,0.136,17.33,0.273,17.33,3,3,29.0,15,35,104.0,6,17.33,5.0,20.0,15.0,20.0,5,10,26,42,17.33,4
14789,0.0,148098,77,2.0,0,S,2,20,H,F,5.0,1,B,60,5.0,1625,342,42,12795,0,15,39,24,1,0,A,1,0.048,25.0,0.1,25.0,1,1,26.0,19,49,115.0,4,28.75,10.0,35.0,25.0,25.0,3,6,26,67,28.75,4
14790,0.0,148101,77,77.0,0,S,1,11,H,F,7.0,0,P,0,8.0,3610,455,65,23343,0,45,20,40,0,0,A,3,0.235,10.25,0.25,10.5,4,2,15.0,20,51,87.0,11,7.91,6.0,11.0,5.0,10.0,5,13,15,77,7.91,5
14791,0.0,148104,101,61.0,0,S,1,12,H,M,6.0,0,B,1,6.0,2092,458,75,21624,0,35,31,28,1,0,A,1,0.158,25.0,0.2,25.0,3,2,22.0,27,65,171.0,9,19.0,20.0,25.0,5.0,25.0,6,13,22,101,19.0,6
14792,0.0,148122,17,60.0,0,C,1,24,H,F,5.0,1,M,10,5.0,3259,681,94,21757,0,24,31,17,0,0,N,3,0.429,8.33,0.667,7.5,3,2,15.0,7,17,25.0,3,8.33,5.0,10.0,5.0,10.0,5,12,15,21,8.33,2
14793,0.0,148127,41,31.0,0,T,1,34,H,F,6.0,0,P,0,5.0,3185,540,58,26922,0,22,46,16,0,0,A,1,0.095,17.5,0.2,17.5,2,2,21.0,14,32,45.0,3,15.0,10.0,20.0,10.0,15.0,6,12,21,36,15.0,2
14794,20.0,148131,41,41.0,0,C,1,24,H,F,6.0,0,B,1,5.0,3992,801,92,29156,0,22,38,20,0,0,A,1,0.158,11.67,0.0,0.0,3,0,26.0,12,29,40.0,4,10.0,10.0,15.0,5.0,15.0,4,9,26,42,10.0,1
14795,0.0,148132,41,47.0,0,T,1,34,H,F,6.0,0,P,0,8.0,3185,540,58,26922,0,22,46,16,0,0,A,1,0.111,15.0,0.25,15.0,2,2,19.0,13,33,35.0,3,11.67,10.0,15.0,5.0,15.0,4,10,19,44,11.67,3
14796,0.0,148133,41,71.0,0,C,1,24,U,M,5.0,0,M,0,9.0,419,215,71,10536,0,37,22,48,0,0,A,1,0.053,35.0,0.111,35.0,1,1,21.0,15,38,60.0,2,30.0,10.0,35.0,25.0,35.0,6,12,21,45,30.0,2
14797,14.0,148141,77,50.0,0,C,1,24,U,F,5.0,1,M,0,9.0,3576,661,73,29413,0,26,43,23,1,1,S,3,0.3,11.83,0.4,12.25,6,4,20.0,23,59,121.0,11,11.0,3.0,13.0,10.0,13.0,6,15,20,76,11.0,6
14798,20.0,148143,77,60.0,0,C,1,24,H,F,7.0,1,P,0,5.0,3992,801,92,29156,0,22,38,20,1,0,A,1,0.133,13.5,0.0,0.0,2,0,17.0,16,38,60.0,9,6.67,17.0,20.0,3.0,20.0,4,8,17,73,6.67,5
14799,11.0,148153,137,35.0,0,C,1,24,H,F,6.0,0,B,11,9.0,3576,661,73,29413,0,26,43,23,1,1,S,4,0.45,16.22,0.545,18.83,9,6,20.0,33,80,311.07,35,8.89,59.93,60.0,0.07,60.0,6,14,20,124,8.89,21
14800,0.0,148157,137,80.0,0,C,1,24,U,F,5.0,0,M,0,5.0,3992,801,92,29156,0,22,38,20,1,0,A,1,0.111,23.5,0.125,26.0,2,1,18.0,30,64,102.0,9,11.33,21.0,26.0,5.0,26.0,6,13,18,126,11.33,7
14801,0.0,148160,17,60.0,0,S,1,14,H,F,6.0,0,P,0,5.0,5359,912,90,55229,0,29,29,29,0,0,E,1,0.5,15.0,1.0,15.0,1,1,15.0,3,9,15.0,1,15.0,0.0,15.0,15.0,15.0,2,7,15,15,15.0,1
14802,20.0,148166,29,60.0,0,S,1,13,U,F,5.0,0,M,0,5.0,5372,673,93,44570,0,29,17,48,0,0,A,2,0.14300000000000002,30.0,0.14300000000000002,10.0,2,1,18.0,11,26,75.0,4,18.75,45.0,50.0,5.0,50.0,6,14,18,28,18.75,2
14803,0.0,148174,41,41.0,0,S,1,13,H,F,6.0,0,B,0,9.0,5372,673,93,44570,0,29,17,48,0,0,A,1,0.05,50.0,0.111,50.0,1,1,24.0,15,39,100.0,2,50.0,0.0,50.0,50.0,50.0,6,12,24,45,50.0,2
14804,0.0,148189,89,81.0,0,S,1,11,H,F,5.0,0,B,0,5.0,4481,587,77,27924,0,15,70,19,0,0,A,2,0.19,7.25,0.2,7.5,4,2,22.0,24,62,106.0,12,8.83,7.0,12.0,5.0,10.0,6,13,22,87,8.83,5
14805,0.0,148199,41,64.0,0,S,1,12,H,F,1.0,0,B,27,2.0,2458,552,80,19377,0,36,26,34,0,0,A,4,0.294,10.4,0.33299999999999996,10.33,5,3,18.0,15,35,69.0,8,8.63,9.0,14.0,5.0,12.0,6,12,18,45,8.63,4
14806,14.0,148213,17,68.0,0,S,1,12,H,M,4.0,0,B,33,5.0,2776,651,84,19603,0,30,44,12,0,0,N,2,0.33299999999999996,12.5,0.667,12.5,2,2,15.0,7,15,25.0,2,12.5,5.0,15.0,10.0,15.0,5,10,15,21,12.5,2
14807,0.0,148215,29,47.0,0,U,1,02,H,F,3.0,1,B,0,5.0,2509,471,91,21677,0,31,5,59,0,0,N,3,0.273,13.67,0.2,10.0,3,1,18.0,9,22,41.0,3,13.67,6.0,16.0,10.0,15.0,6,14,18,23,13.67,1
14808,10.0,148227,53,69.0,0,S,1,12,H,M,7.0,0,B,0,5.0,2413,564,83,16288,0,31,33,35,1,0,A,1,0.11800000000000001,17.5,0.0,0.0,2,0,17.0,14,37,43.0,4,10.75,25.0,28.0,3.0,28.0,6,14,17,53,10.75,2
14809,0.0,148232,77,23.0,0,S,2,17,H,M,4.0,0,P,0,5.0,2303,326,31,15974,0,25,21,29,1,0,A,3,0.33299999999999996,12.33,0.4,12.5,6,4,24.0,22,51,115.0,11,10.45,11.0,13.0,2.0,13.0,6,12,24,76,10.45,7
14810,0.0,148243,137,47.0,0,U,2,07,H,F,5.0,0,B,0,3.0,2545,303,48,11894,0,11,36,23,1,10,A,1,0.05,25.0,0.1,25.0,1,1,21.0,33,81,340.05,25,13.6,20.0,25.0,5.0,25.0,6,13,21,126,13.6,15
14811,0.0,148249,17,42.0,0,U,2,06,H,F,6.0,1,B,0,5.0,2092,522,83,19456,2,38,42,32,0,0,F,1,0.25,20.0,0.0,0.0,1,0,16.0,6,13,20.0,1,20.0,0.0,20.0,20.0,20.0,5,11,16,16,20.0,0
14812,0.0,148264,41,57.0,0,U,2,04,U,F,5.0,0,M,0,3.0,2080,318,25,13271,0,17,27,23,1,0,A,1,0.14300000000000002,18.67,0.1,11.0,3,1,26.0,15,38,61.0,4,15.25,20.0,25.0,5.0,20.0,5,12,26,44,15.25,2
14813,0.0,148266,65,60.0,0,U,2,04,U,M,3.0,0,M,0,3.0,3576,661,73,29413,0,17,27,23,1,0,A,4,0.23800000000000002,17.4,0.273,19.67,5,3,15.0,19,52,180.0,14,12.86,20.0,25.0,5.0,20.0,6,14,15,57,12.86,5
14814,0.0,148284,137,47.0,0,U,2,06,H,F,5.0,0,B,4,5.0,5115,369,30,26848,0,25,10,53,1,7,A,1,0.136,23.67,0.091,21.0,3,1,18.0,32,74,197.0,16,12.31,20.0,25.0,5.0,25.0,6,13,18,128,12.31,9
14815,0.0,148305,101,79.0,0,S,1,11,H,F,6.0,0,B,0,8.0,2358,576,83,23883,0,28,15,30,0,0,A,1,0.053,26.0,0.0,0.0,1,0,26.0,20,49,67.0,4,16.75,21.0,26.0,5.0,26.0,5,10,26,93,16.75,1
14816,0.0,148328,29,39.0,0,S,1,14,H,F,6.0,0,B,2,5.0,5069,960,98,41328,0,32,13,35,0,0,N,3,0.273,12.67,0.4,11.0,3,2,17.0,9,23,38.0,3,12.67,6.0,16.0,10.0,12.0,6,14,17,24,12.67,2
14817,0.0,148336,29,33.0,0,S,1,11,H,F,7.0,0,B,0,5.0,2772,483,73,25666,0,36,30,35,0,0,A,1,0.14300000000000002,15.0,0.33299999999999996,15.0,2,2,18.0,9,22,30.0,2,15.0,10.0,20.0,10.0,20.0,4,10,18,32,15.0,2
14818,0.0,148351,65,75.0,0,S,1,11,H,M,4.0,0,P,0,8.0,2766,551,62,23410,0,30,43,27,1,1,S,3,0.33299999999999996,5.83,0.5,5.6,6,5,18.0,19,43,59.0,13,4.54,5.0,7.0,2.0,7.0,5,11,18,57,4.54,9
14819,8.0,148354,65,60.0,0,S,1,11,U,U,5.0,0,M,0,8.0,2206,574,85,12225,0,18,51,41,1,0,A,3,0.16699999999999998,10.67,0.25,11.0,3,2,16.0,17,48,59.0,7,8.43,9.0,12.0,3.0,4.0,6,15,15,64,8.43,4
14820,0.0,148360,77,30.0,0,S,2,20,U,M,5.0,0,M,0,7.0,2369,324,90,22220,0,37,19,44,0,0,A,3,0.091,40.0,0.091,40.0,2,1,22.0,23,55,252.0,8,31.5,30.0,40.0,10.0,40.0,6,13,22,68,31.5,3
14821,0.0,148375,41,37.0,0,C,1,22,U,F,5.0,0,P,0,5.0,2596,322,35,23863,0,23,13,66,1,0,A,3,0.2,16.25,0.3,16.67,4,3,21.0,15,35,75.0,5,15.0,10.0,20.0,10.0,15.0,6,13,21,40,15.0,4
14822,0.0,148381,65,72.0,0,S,1,11,H,M,7.0,0,P,0,9.0,5678,546,74,64288,0,30,22,43,0,0,A,2,0.095,90.0,0.091,100.0,2,1,17.0,22,57,560.0,7,80.0,30.0,100.0,70.0,100.0,6,13,15,62,80.0,4
14823,0.0,148391,29,76.0,0,C,2,29,H,F,1.0,1,B,16,5.0,1713,198,94,15862,0,61,0,69,0,0,N,1,0.083,25.0,0.2,25.0,1,1,25.0,7,16,25.0,1,25.0,0.0,25.0,25.0,25.0,3,7,25,25,25.0,1
14824,7.0,148396,41,46.0,0,C,1,24,H,F,7.0,0,B,3,5.0,4233,437,60,25851,1,27,53,12,1,1,S,4,0.33299999999999996,4.86,0.5,4.8,7,5,18.0,16,38,45.0,10,4.5,3.0,6.0,3.0,5.0,6,12,17,44,4.5,7
14825,0.0,148402,77,45.0,0,T,1,35,U,M,5.0,0,M,0,8.0,2994,633,88,22897,0,30,47,15,1,0,A,1,0.125,13.0,0.14300000000000002,10.0,2,1,15.0,19,48,88.0,8,11.0,6.0,16.0,10.0,16.0,5,11,15,68,11.0,5
14826,0.0,148412,89,55.0,0,C,1,24,H,F,4.0,0,P,0,8.0,2413,577,85,18909,0,31,53,0,1,0,A,1,0.053,15.0,0.111,15.0,1,1,17.0,23,60,101.0,10,10.1,10.0,15.0,5.0,15.0,6,13,17,89,10.1,5
14827,0.0,148427,29,41.0,0,C,1,24,H,F,7.0,0,P,0,5.0,2781,678,87,23350,0,26,35,20,0,0,A,1,0.154,13.0,0.16699999999999998,10.0,2,1,19.0,9,22,26.0,2,13.0,6.0,16.0,10.0,16.0,4,10,19,29,13.0,1
14828,0.0,148449,101,60.0,0,C,1,24,U,M,5.0,0,M,0,7.0,2059,309,30,10068,0,13,7,49,1,1,S,4,0.47600000000000003,16.6,0.455,14.8,10,5,17.0,28,79,360.0,23,15.65,15.0,20.0,5.0,15.0,6,15,17,101,15.65,12
14829,0.0,148453,113,67.0,0,C,2,28,U,F,5.0,1,M,0,7.0,3116,655,89,25236,0,34,48,4,1,1,S,1,0.14300000000000002,10.0,0.0,0.0,3,0,23.0,28,70,121.0,16,7.56,5.0,10.0,5.0,10.0,5,12,23,112,7.56,7
14830,0.0,148465,29,60.0,0,S,1,15,H,F,7.0,0,B,0,5.0,3231,339,32,22508,0,23,25,41,0,0,N,1,0.1,25.0,0.25,25.0,1,1,24.0,7,18,25.0,1,25.0,0.0,25.0,25.0,25.0,4,10,24,24,25.0,1
14831,20.0,148511,77,60.0,0,S,1,15,U,F,5.0,1,M,0,5.0,3231,339,32,22508,0,23,25,41,1,0,A,1,0.077,20.0,0.0,0.0,1,0,25.0,13,36,47.0,4,11.75,15.0,20.0,5.0,20.0,2,4,25,67,11.75,2
14832,0.0,148520,137,78.0,0,U,2,07,H,M,5.0,1,B,22,3.0,2400,303,29,13138,0,15,20,37,1,0,A,1,0.11800000000000001,11.0,0.125,10.0,2,1,21.0,30,66,98.5,15,6.57,9.0,12.0,3.0,12.0,4,10,21,126,6.57,10
14833,25.0,148523,17,79.0,0,S,1,14,H,M,7.0,0,P,0,5.0,4286,811,92,33614,0,26,21,32,0,0,F,1,0.2,15.0,0.5,15.0,1,1,16.0,5,13,15.0,1,15.0,0.0,15.0,15.0,15.0,4,11,16,16,15.0,1
14834,0.0,148532,41,48.0,0,S,1,14,U,F,5.0,0,M,0,5.0,5155,1091,98,48391,0,29,16,35,0,0,A,1,0.15,11.67,0.111,5.0,3,1,18.0,14,30,38.0,4,9.5,17.0,20.0,3.0,20.0,6,12,18,39,9.5,2
14835,10.0,148544,101,58.0,0,S,1,14,U,F,7.0,0,M,11,9.0,4286,811,92,33614,0,26,21,32,1,1,S,2,0.19,16.25,0.182,20.0,4,2,18.0,29,64,136.0,10,13.6,15.0,20.0,5.0,15.0,6,13,18,100,13.6,7
14836,6.0,148546,113,85.0,0,S,1,14,H,M,7.0,1,P,0,9.0,4286,811,92,33614,0,26,21,32,1,1,S,4,0.263,5.8,0.125,7.0,5,1,15.0,25,61,77.0,15,5.13,4.0,7.0,3.0,5.0,5,12,15,104,5.13,8
14837,0.0,148551,137,46.0,0,S,1,14,H,F,6.0,1,B,13,5.0,3292,538,96,19710,0,26,34,42,1,4,A,1,0.111,10.0,0.125,11.0,2,1,21.0,29,69,121.07,18,6.73,10.93,11.0,0.07,11.0,4,11,21,126,6.73,10
14838,0.0,148556,137,79.0,0,S,1,11,H,F,6.0,0,P,0,5.0,2531,583,79,25686,0,25,17,49,0,0,A,1,0.091,16.0,0.0,0.0,2,0,18.0,32,75,137.0,12,11.42,12.0,17.0,5.0,17.0,6,13,18,126,11.42,6
14839,0.0,148565,29,49.0,0,S,2,19,U,M,1.0,1,B,4,5.0,1549,333,60,8560,0,8,66,7,0,0,A,1,0.154,15.0,0.16699999999999998,10.0,2,1,18.0,9,22,30.0,2,15.0,10.0,20.0,10.0,20.0,4,11,18,29,15.0,1
14840,0.0,148567,29,60.0,0,S,2,19,U,U,5.0,0,M,0,5.0,1549,333,60,8560,0,8,66,7,0,0,A,2,0.231,13.33,0.28600000000000003,12.5,3,2,18.0,11,23,40.0,3,13.33,5.0,15.0,10.0,15.0,6,12,18,27,13.33,2
14841,19.0,148569,41,58.0,0,U,4,10,U,M,5.0,0,M,0,5.0,1443,280,69,6221,0,9,11,52,0,0,A,2,0.14300000000000002,12.0,0.1,10.0,3,1,20.0,15,35,52.0,5,10.4,11.0,16.0,5.0,16.0,6,12,20,40,10.4,2
14842,0.0,148571,41,34.0,0,U,3,08,U,F,2.0,0,P,0,5.0,1386,390,70,7202,0,7,34,44,0,0,A,2,0.111,25.0,0.0,0.0,2,0,18.0,13,32,70.0,3,23.33,5.0,25.0,20.0,25.0,6,13,18,39,23.33,0
14843,5.0,148572,41,70.0,0,U,2,06,U,M,5.0,0,M,0,5.0,1838,468,86,13500,0,18,48,16,1,0,A,4,0.313,4.4,0.28600000000000003,5.0,5,2,18.0,11,27,36.0,7,5.14,3.0,7.0,4.0,4.0,6,12,18,35,5.14,2
14844,0.0,148599,17,47.0,0,U,2,06,U,F,2.0,0,P,0,5.0,2037,413,61,17519,0,30,16,38,0,0,F,1,0.16699999999999998,20.0,0.33299999999999996,20.0,1,1,21.0,6,14,20.0,1,20.0,0.0,20.0,20.0,20.0,4,9,21,21,20.0,1
14845,0.0,148600,29,60.0,0,U,2,07,U,M,5.0,0,M,0,5.0,2053,323,40,13757,0,21,35,37,0,0,F,1,0.33299999999999996,20.0,0.5,20.0,1,1,17.0,5,12,20.0,1,20.0,0.0,20.0,20.0,20.0,4,10,17,17,20.0,1
14846,0.0,148633,77,60.0,0,U,2,05,U,F,5.0,1,M,0,5.0,2651,586,72,23518,0,25,45,18,0,0,A,1,0.11800000000000001,13.0,0.16699999999999998,11.0,2,1,18.0,16,45,47.0,5,9.4,10.0,15.0,5.0,15.0,5,14,18,66,9.4,2
14847,10.0,148636,77,85.0,0,U,2,07,U,F,5.0,0,M,0,4.0,2392,257,49,13896,0,15,23,41,0,0,A,2,0.14300000000000002,15.0,0.2,15.0,3,2,25.0,21,55,99.0,9,11.0,10.0,15.0,5.0,10.0,6,13,18,68,11.0,4
14848,0.0,148658,65,60.0,0,U,3,08,H,F,1.0,0,M,1,5.0,1555,287,68,8851,0,12,37,63,0,0,A,1,0.33299999999999996,20.0,0.5,20.0,1,1,18.0,7,16,23.0,2,11.5,17.0,20.0,3.0,20.0,4,9,18,56,11.5,2
14849,0.0,148699,41,30.0,0,S,2,20,H,M,4.0,0,M,1,5.0,1632,396,59,16097,0,22,38,19,0,0,A,4,0.33299999999999996,7.43,0.2,6.0,7,2,18.0,16,38,67.0,10,6.7,5.0,10.0,5.0,7.0,6,13,18,44,6.7,3
14850,0.0,148707,65,60.0,0,S,1,11,U,F,5.0,0,M,0,2.0,3252,490,62,22117,0,26,33,8,1,5,A,1,0.095,27.5,0.091,30.0,2,1,21.0,21,47,121.0,6,20.17,20.0,30.0,10.0,30.0,6,13,21,56,20.17,4
14851,0.0,148711,65,49.0,0,S,1,12,H,F,7.0,1,B,3,8.0,2356,590,94,21791,0,33,48,20,0,0,A,1,0.14300000000000002,14.67,0.0,0.0,3,0,18.0,20,49,89.0,8,11.13,11.0,16.0,5.0,16.0,6,13,18,65,11.13,2
14852,0.0,148712,65,60.0,0,U,3,08,U,U,1.0,0,M,0,4.0,1648,267,59,10503,0,12,15,27,1,0,A,4,0.364,15.75,0.364,13.75,8,4,18.0,22,56,248.0,19,13.05,18.0,23.0,5.0,20.0,6,14,18,62,13.05,8
14853,0.0,148715,77,70.0,0,S,2,19,H,F,4.0,0,M,0,8.0,1632,396,59,16097,0,22,38,19,1,0,A,2,0.19,15.5,0.182,15.0,4,2,20.0,21,53,112.0,11,10.18,14.0,17.0,3.0,17.0,6,15,20,68,10.18,5
14854,0.0,148719,77,60.0,0,S,2,19,U,F,5.0,0,M,0,5.0,1663,479,86,13982,0,22,39,27,0,0,A,1,0.105,19.0,0.25,19.0,2,2,22.0,19,48,80.0,5,16.0,12.0,22.0,10.0,22.0,5,11,22,66,16.0,4
14855,0.0,148737,17,60.0,0,U,1,02,U,M,5.0,0,M,0,5.0,2488,404,57,15791,0,23,23,38,0,0,N,3,0.25,14.5,0.5,14.5,2,2,16.0,8,19,39.0,3,13.0,5.0,15.0,10.0,14.0,6,14,16,21,13.0,2
14856,0.0,148740,29,79.0,0,U,1,02,H,M,4.0,0,B,3,5.0,2539,502,90,21094,0,25,20,38,0,0,A,1,0.154,16.0,0.16699999999999998,15.0,2,1,18.0,9,21,32.0,2,16.0,2.0,17.0,15.0,17.0,4,10,18,29,16.0,1
14857,0.0,148743,29,52.0,0,U,2,07,U,F,5.0,0,M,0,5.0,1707,386,62,16950,0,16,30,25,0,0,A,1,0.16699999999999998,23.0,0.33299999999999996,23.0,2,2,21.0,10,24,46.0,2,23.0,0.0,23.0,23.0,23.0,5,11,21,29,23.0,2
14858,0.0,148764,65,58.0,0,U,1,03,H,F,6.0,0,P,0,7.0,3190,452,50,18815,0,20,25,42,0,0,A,1,0.071,20.0,0.0,0.0,1,0,17.0,14,42,55.0,3,18.33,5.0,20.0,15.0,20.0,4,10,17,64,18.33,1
14859,0.0,148773,77,72.0,0,U,2,07,H,F,5.0,0,B,6,6.0,1707,386,62,16950,0,16,30,25,0,0,A,4,0.22699999999999998,10.0,0.273,10.0,5,3,20.0,21,52,120.0,14,8.57,7.0,10.0,3.0,10.0,6,13,18,76,8.57,6
14860,0.0,148777,17,63.0,0,S,1,14,H,F,7.0,0,P,0,5.0,3017,639,93,24081,0,37,30,37,0,0,F,1,0.25,15.0,0.5,15.0,1,1,16.0,5,12,15.0,1,15.0,0.0,15.0,15.0,15.0,4,10,16,16,15.0,1
14861,0.0,148778,29,43.0,0,S,1,14,H,F,6.0,0,B,0,5.0,5305,830,95,52133,0,25,32,32,0,0,N,1,0.1,20.0,0.25,20.0,1,1,24.0,6,16,20.0,1,20.0,0.0,20.0,20.0,20.0,3,8,24,24,20.0,1
14862,0.0,148779,29,78.0,0,U,1,02,H,M,4.0,1,B,4,5.0,1580,337,50,16535,0,32,10,47,0,0,N,4,0.33299999999999996,5.33,0.5,4.5,3,2,16.0,8,19,25.0,4,6.25,5.0,9.0,4.0,9.0,5,11,15,23,6.25,2
14863,0.0,148791,29,67.0,0,S,1,11,H,F,4.0,0,B,8,5.0,1953,454,87,21667,0,22,18,46,0,0,A,1,0.14300000000000002,15.0,0.16699999999999998,15.0,2,1,21.0,9,24,30.0,2,15.0,0.0,15.0,15.0,15.0,4,10,21,31,15.0,1
14864,10.0,148795,41,43.0,0,S,1,12,H,M,7.0,0,P,0,5.0,2259,557,85,18914,0,36,34,39,1,1,S,3,0.2,6.75,0.111,10.0,4,1,16.0,14,32,32.0,5,6.4,5.0,10.0,5.0,10.0,6,13,16,39,6.4,1
14865,0.0,148806,65,60.0,0,U,2,05,H,M,6.0,0,B,0,6.0,2373,483,65,19873,0,21,16,43,0,0,A,1,0.053,20.0,0.125,20.0,1,1,23.0,17,46,72.0,5,14.4,10.0,20.0,10.0,20.0,6,12,23,64,14.4,2
14866,15.0,148814,77,45.0,0,S,1,13,H,F,6.0,0,P,0,9.0,3194,687,93,25519,0,37,18,33,0,0,A,1,0.095,13.0,0.1,11.0,2,1,18.0,21,51,83.0,8,10.38,17.0,20.0,3.0,15.0,6,13,18,67,10.38,5
14867,0.0,148829,65,38.0,0,U,2,06,H,M,6.0,0,B,0,6.0,1797,480,81,13590,0,26,35,24,1,1,S,2,0.182,15.5,0.182,15.5,4,2,18.0,20,52,113.0,8,14.13,7.0,17.0,10.0,17.0,6,13,18,62,14.13,3
14868,0.0,148832,77,60.0,0,U,2,06,U,F,5.0,1,M,0,5.0,418,258,52,14653,0,30,40,45,0,0,A,1,0.095,26.0,0.0,0.0,2,0,18.0,20,55,121.0,7,17.29,26.0,31.0,5.0,31.0,6,13,18,68,17.29,3
14869,11.0,148840,137,77.0,0,U,1,02,H,F,6.0,0,B,0,7.0,2171,495,87,17382,0,20,36,29,0,0,A,3,0.19,13.75,0.3,15.0,4,3,19.0,29,70,119.0,11,10.82,15.0,20.0,5.0,15.0,6,14,19,124,10.82,9
14870,0.0,148841,137,76.0,0,U,2,06,H,M,2.0,1,B,7,5.0,2046,438,84,13977,0,30,40,45,1,1,S,2,0.15,10.0,0.182,10.0,3,2,20.0,34,79,145.0,22,6.59,7.0,10.0,3.0,10.0,6,13,20,124,6.59,14
14871,0.0,148850,29,60.0,0,C,1,24,H,F,6.0,0,B,0,5.0,2518,593,93,21833,0,25,42,12,0,0,A,1,0.154,16.5,0.0,0.0,2,0,18.0,8,23,33.0,2,16.5,7.0,20.0,13.0,20.0,4,10,18,32,16.5,0
14872,0.0,148852,29,43.0,0,C,1,24,H,M,7.0,0,P,0,5.0,2394,551,89,19275,0,29,54,5,0,0,A,3,0.364,5.75,0.25,5.0,4,1,17.0,8,22,23.0,4,5.75,7.0,10.0,3.0,10.0,6,13,17,31,5.75,1
14873,0.0,148867,77,44.0,0,C,1,24,H,M,6.0,0,B,3,8.0,2377,621,84,19455,0,29,54,12,1,0,A,2,0.2,19.0,0.111,17.0,4,1,18.0,21,58,106.0,7,15.14,20.0,25.0,5.0,25.0,6,13,18,75,15.14,4
14874,15.0,148869,89,33.0,0,C,1,24,U,M,5.0,0,M,0,8.0,2362,613,92,21179,0,24,64,18,1,7,A,1,0.045,15.0,0.0,0.0,1,0,26.0,24,55,107.0,8,13.38,6.0,16.0,10.0,15.0,5,10,26,84,13.38,5
14875,7.0,148876,137,57.0,0,C,2,27,H,F,7.0,1,B,1,8.0,2201,560,91,20576,0,23,43,16,1,1,S,4,0.316,5.5,0.556,5.6,6,5,17.0,29,69,81.0,17,4.76,5.0,8.0,3.0,4.0,6,12,17,123,4.76,13
